object,pred_locations,rr,ap@1,ap@3,ap@5,rec@1,rec@3,rec@5
showercurtain,"['bathroom', 'laundry room', 'storage closet', 'garage']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
showerdoor,"['bathroom', 'ensuite', 'shower room', 'laundry room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
showerglass,"['bathroom', 'shower area', 'laundry room', 'kitchen']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
showerhead,"['bathroom shower', 'bathroom storage closet', 'linen closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
shredder,"['home office', 'study', 'desk', 'closet', 'garage']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.17647058823529413
shrimp,"['freezer', 'refrigerator', 'kitchen counter', 'pantry', '']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
sideboard,"['dining room', 'kitchen', 'living room', 'hallway']",1.0,1.0,1.0,1.0,0.25,0.5,0.5
sidetable,"['living room', 'bedroom', 'family room', 'den', '']",1.0,1.0,1.0,1.0,0.25,0.5,0.5
sidewalk chalk,"['playroom', 'backyard', 'garage', 'porch', 'driveway']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
sink,"['kitchen', 'bathroom', 'laundry room', 'outdoor patio or']",1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333
sinkbasin,"['kitchen', 'bathroom', 'laundry room', 'garage']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
skeleton,"['decorative room', 'basement', 'attic', 'garage', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
skillet,"['kitchen', 'kitchen cabinets', 'dining room', 'pantry', '']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
skillet lid,"['kitchen cabinets', 'kitchen drawers', 'dishwasher', 'countertops']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
skin care product,"['bathroom', 'bedroom', 'closet', 'medicine cabinet', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
skin moisturizer,"['bathroom', 'bedroom', 'closet', 'dressing table']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
slack,"['living room', 'bedroom', 'home office', 'closet.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
slip,"['bathroom', 'bedroom', 'laundry room', 'closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
slipper,"['bedroom', 'closet', 'bathroom', 'hallway', 'living']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
snack,"['kitchen', 'pantry', 'living room', 'bedroom', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
snack cake,"['kitchen counter', 'pantry', 'cupboard', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
snack dispenser,"['kitchen', 'pantry', 'dining room', 'living room']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
snail,"['garden', 'backyard', 'patio', 'kitchen', 'bathroom']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
soap dish,"['bathroom sink', 'shower', 'bathtub', 'kitchen sink']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
soap dispenser,"['kitchen', 'bathroom', 'laundry room']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
soapbar,"['bathroom', 'shower', 'kitchen', 'laundry room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
soapbottle,"['bathroom', 'kitchen', 'laundry room', 'bedroom']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
socket,"['toolbox', 'garage', 'workshop', 'basement', 'kitchen', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
soda,"['refrigerator', 'kitchen counter', 'pantry', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sofa,"['living room', 'family room', 'basement', 'den', '']",1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
softball,"['backyard', 'garage', 'basement', 'closet', 'living']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.11764705882352941
software cd,"['home office', 'desk drawer', 'bookshelf', 'closet']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.11764705882352941
sorting toy,"['playroom', 'bedroom', 'living room', 'closet', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
soup,"['kitchen', 'pantry', 'refrigerator', 'cupboard', 'dining']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
spa,"['bathroom', 'bedroom', 'backyard', 'basement', 'garage']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
spaghetti,"['kitchen', 'pantry', 'dining room', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
spam,"['pantry', 'kitchen counter', 'refrigerator', 'cupboard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparkling water,"['refrigerator', 'kitchen counter', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
spatula,"['kitchen', 'kitchen drawers', 'countertops', 'utensil holders']",1.0,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555
spice,"['kitchen pantry', 'kitchen counter', 'kitchen cabinets', 'dining']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
spider,"['basement', 'attic', 'garage', 'closets', 'corners']",1.0,1.0,1.0,1.0,0.09090909090909091,0.18181818181818182,0.18181818181818182
spinach,"['kitchen', 'refrigerator', 'freezer', 'pantry', 'garden']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sponge,"['kitchen sink', 'kitchen counter', 'under the sink', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sponge dish,"['kitchen sink', 'kitchen counter', 'dishwasher', 'cupboard under']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
spoon,"['kitchen drawer', 'kitchen counter', 'silverware organizer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
spoon rest,"['kitchen counter', 'kitchen table', 'dining table', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
spraybottle,"['kitchen', 'bathroom', 'laundry room', 'garage', 'closet']",1.0,1.0,1.0,1.0,0.5,1.0,1.0
squash,"['kitchen', 'pantry', 'refrigerator', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
stacking cups,"['kitchen', 'playroom', 'dining room', 'living']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
stamper,"['home office', 'study', 'desk drawer', 'craft room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
stand mixer,"['kitchen countertop', 'kitchen island', 'pantry', 'dining']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
stapler,"['home office', 'desk', 'study', 'kitchen counter', '']",0.5,0.0,0.5,0.5,0.0,0.5,0.5
statue,"['living room', 'entryway', 'hallway', 'bedroom', '']",1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
statuette,"['living room', 'bedroom', 'hallway', 'shelf', 'mantle']",0.25,0.0,0.0,0.0,0.0,0.0,0.0
steak,"['freezer', 'refrigerator', 'kitchen counter', 'pantry', '']",1.0,1.0,1.0,1.0,0.25,0.5,0.5
steel,"['kitchen', 'garage', 'workshop', 'backyard', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
stereo,"['living room', 'bedroom', 'home office', 'den', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
stew,"['kitchen', 'dining room', 'refrigerator', 'microwave', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
stocking,"['closet', 'dresser', 'laundry room', 'bedroom floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
stool,"['kitchen', 'bathroom', 'bedroom', 'living room', '']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.2,0.4,0.6
storage,"['attic', 'garage', 'basement', 'closet', 'shed']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
storage bin,"['attic', 'garage', 'basement', 'closet', 'laundry']",0.5,0.0,0.5,0.5,0.0,0.058823529411764705,0.11764705882352941
storehouse,"['basement', 'garage', 'attic', 'backyard', 'shed']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
storeroom,"['basement', 'garage', 'attic', 'backyard shed', '']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
stove,"['kitchen', 'dining area', 'outdoor cooking area', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
stoveburner,"['kitchen', 'cooking range', 'countertop', 'dining area']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
stoveknob,"['kitchen', 'pantry', 'storage closet', 'garage', 'basement']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
strawberry,"['kitchen', 'refrigerator', 'dining table', 'pantry', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
streamer,"['living room', 'bedroom', 'party area', 'backyard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
string lights,"['patio', 'backyard', 'living room', 'bedroom', '']",0.3333333333333333,0.0,0.3333333333333333,0.41666666666666663,0.0,0.058823529411764705,0.11764705882352941
stuffed toy,"['bedroom', 'playroom', 'living room', 'nursery']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
sugar,"['kitchen', 'pantry', 'dining room', 'cupboard', '']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
sugar box,"['kitchen counter', 'kitchen cabinet', 'pantry', 'dining']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugar sprinkles,"['kitchen', 'pantry', 'dining table', 'cupboard', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
suit,"['closet', 'bedroom', 'dresser', 'laundry room', '']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
sunglass,"['entryway', 'living room', 'bedroom', 'car', '']",0.25,0.0,0.0,0.0,0.0,0.0,0.0
sunscreen,"['bathroom', 'bedroom', 'closet', 'beach bag', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
supper,"['kitchen', 'dining room', 'refrigerator', 'oven', '']",0.25,0.0,0.0,0.0,0.0,0.0,0.0
surface saver ring,"['kitchen counter', 'kitchen table', 'dining table', 'coffee']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sushi,"['kitchen', 'refrigerator', 'dining table', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sushi mat,"['kitchen', 'dining room', 'pantry', 'cupboard', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
sweater,"['closet', 'dresser', 'laundry room', 'bedroom floor']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
tab,"['desk', 'office', 'kitchen table', 'living room coffee']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
table,"['dining room', 'kitchen', 'living room', 'hallway']",1.0,1.0,1.0,1.0,0.08333333333333333,0.25,0.25
table lamp,"['living room', 'bedroom', 'study', 'hallway', 'dining']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
tablet,"['living room', 'bedroom', 'kitchen', 'home office', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
tablet holder,"['living room', 'bedroom', 'home office', 'kitchen', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
tablet stand,"['living room', 'bedroom', 'home office', 'kitchen', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
tabletopdecor,"['living room', 'dining room', 'bedroom', 'hallway', '']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
tag,"['closet', 'storage room', 'attic', 'garage', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tampon,"['bathroom', 'bedroom', 'laundry room', 'closet']",1.0,1.0,1.0,0.6666666666666666,0.05555555555555555,0.1111111111111111,0.16666666666666666
tank,"['basement', 'garage', 'backyard', 'living room', '']",1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
tap,"['kitchen', 'bathroom', 'laundry room', 'outdoor patio/g']",0.5,0.0,0.5,0.5,0.0,0.25,0.25
tape,"['office', 'desk', 'drawer', 'closet', 'garage', '']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
tea,"['kitchen', 'pantry', 'dining room', 'cupboard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tea can pack,"['kitchen counter', 'pantry', 'cupboard', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tea pods,"['kitchen', 'pantry', 'cupboard', 'drawer', 'countert']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
teapot,"['kitchen', 'dining room', 'cupboard', 'pantry', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
teaspoon,"['kitchen drawer', 'kitchen counter', 'dining table', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
teddybear,"['bedroom', 'toy room', 'living room', 'nursery']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
telephone,"['living room', 'bedroom', 'kitchen', 'hallway', 'office']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
television,"['living room', 'bedroom', 'family room', 'den', '']",1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333
tenderloin,"['kitchen', 'refrigerator', 'freezer', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tennis ball,"['garage', 'backyard', 'living room', 'bedroom', '']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
tennisracket,"['garage', 'closet', 'bedroom', 'living room', '']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
tent,"['attic', 'garage', 'backyard', 'basement', 'storage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
textbook,"['home office', 'bedroom', 'living room', 'kitchen', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
thimble,"['sewing room', 'sewing box', 'dresser', 'closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
thing,"['every room', 'closets', 'shelves', 'drawers', 'countertops']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
thread,"['sewing room', 'closet', 'dresser', 'laundry room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
thumbtack,"['office', 'home office', 'study', 'bedroom', 'living']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tie,"['closet', 'dresser', 'bedroom floor', 'laundry room']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
tile,"['kitchen', 'bathroom', 'laundry room', 'entryway']",1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
tissuebox,"['bedroom nightstand', 'living room coffee table', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
toast,"['kitchen', 'dining room', 'breakfast nook', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
toaster,"['kitchen counter', 'kitchen table', 'pantry', 'dining room']",0.25,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
toffee,"['kitchen', 'pantry', 'dining room', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tofu,"['refrigerator', 'pantry', 'kitchen counter', '']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
toilet,"['bathroom', 'ensuite', 'powder room', 'basement', '']",1.0,1.0,1.0,0.75,0.125,0.125,0.25
toiletpaper,"['bathroom', 'laundry room', 'closet', 'storage room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
toiletpaperhanger,"['bathroom', 'laundry room', 'closet', 'storage room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
toiletry,"['bathroom', 'bedroom', 'closet', 'travel bag']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tomato,"['kitchen counter', 'kitchen table', 'refrigerator', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tomato soup can,"['pantry', 'kitchen cupboard', 'kitchen counter', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tool,"['garage', 'shed', 'basement', 'kitchen', 'closet']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
toothbrush,"['bathroom counter', 'bathroom cabinet', 'bedroom nightstand']",0.5,0.0,0.5,0.5,0.0,0.25,0.25
toothbrush holder,"['bathroom countertop', 'bathroom cabinet', 'bedroom dresser']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
toothbrush pack,"['bathroom cabinet', 'bathroom countertop', 'bedroom closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
toothpick,"['kitchen', 'dining table', 'bathroom', 'bedroom night']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
top,"['closet', 'dresser', 'laundry room', 'bedroom floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
torch,"['drawer', 'cupboard', 'bedside table', 'garage', 'toolbox']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tortilla,"['kitchen', 'pantry', 'refrigerator', 'cupboard', 'dining']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tourniquet,"['first aid kit', 'bathroom', 'bedroom', 'garage', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
towel,"['bathroom', 'laundry room', 'kitchen', 'bedroom', '']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
towelholder,"['bathroom', 'laundry room', 'kitchen', 'bedroom']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
toy,"['playroom', 'bedroom', 'living room', 'nursery', '']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
toy airplane,"['playroom', 'bedroom', 'living room', 'toy box']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
toy animal,"['playroom', 'bedroom', 'living room', 'nursery', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
toy basketball,"['playroom', 'bedroom', 'living room', 'backyard', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
toy bowling set,"['playroom', 'living room', 'basement', 'garage', '']",1.0,1.0,1.0,0.9166666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
toy construction set,"['playroom', ""child's bedroom"", 'living room', '']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
toy fishing,"['playroom', 'bedroom', 'living room', 'garage', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
toy food,"['playroom', 'toy kitchen', 'play area', 'living']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
toy furniture set,"['playroom', ""child's bedroom"", 'living room', '']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
toy instrument,"['playroom', ""child's bedroom"", 'living room', '']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
toy kitchen set,"['playroom', ""child's bedroom"", 'living room', '']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
toy tool kit,"['playroom', ""child's bedroom"", 'living room', '']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
toy vehicle,"['playroom', 'bedroom', 'living room', 'hallway', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
transmission,"['garage', 'driveway', 'backyard', 'street', 'living']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
transom,"['door frames', 'windows', 'hallways', 'stairways']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tray,"['kitchen', 'dining room', 'living room', 'coffee']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
treasure,"['attic', 'basement', 'closet', 'dresser', 'night']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
trinket,"['living room', 'bedroom', 'dresser', 'nightstand', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
trouser,"['closet', 'bedroom', 'laundry room', 'dresser']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
trowel,"['garden shed', 'garage', 'backyard', 'basement', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk,"['attic', 'basement', 'bedroom', 'living room', '']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.25,0.5,0.5
tub,"['bathroom', 'laundry room', 'outdoor area', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tumbler,"['kitchen', 'dining table', 'cupboard', 'refrigerator', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
tuna,"['pantry', 'kitchen counter', 'refrigerator', 'cupboard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
turkey,"['kitchen', 'dining room', 'pantry', 'freezer', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
turtle,"['aquarium', 'living room', 'bedroom', 'backyard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuxedo,"['closet', 'bedroom', 'attic', 'garage', 'storage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tv,"['living room', 'bedroom', 'family room', 'den', '']",1.0,1.0,1.0,1.0,0.07142857142857142,0.21428571428571427,0.21428571428571427
tvstand,"['living room', 'bedroom', 'family room', 'home office']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
tweed,"['closet', 'attic', 'living room', 'study', '']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
umbrella,"['entryway', 'closet', 'porch', 'garage', 'bedroom']",0.5,0.0,0.5,0.3333333333333333,0.0,0.05555555555555555,0.16666666666666666
underpants,"['bedroom', 'laundry room', 'bathroom', 'closet', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
undershirt,"['bedroom closet', 'laundry room', 'dresser', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
underwear,"['bedroom', 'dresser', 'closet', 'laundry room', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
urinal,"['bathroom', 'laundry room', 'basement', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
usb drive,"['home office', 'desk', 'computer table', 'bedroom night']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
utensil,"['kitchen drawers', 'kitchen countertops', 'kitchen tables', 'dining']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
utensil holder,"['kitchen countertop', 'kitchen drawer', 'dining table', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vacuum,"['basement', 'garage', 'closet', 'laundry room', '']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
vacuumcleaner,"['basement', 'garage', 'closet', 'laundry room', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
varnish,"['garage', 'shed', 'basement', 'workshop', 'storage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vase,"['living room', 'dining room', 'bedroom', 'hallway', '']",1.0,1.0,1.0,1.0,0.05,0.15,0.15
vault,"['basement', 'attic', 'garage', 'backyard', 'living']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vegetable,"['kitchen', 'pantry', 'refrigerator', 'dining room', '']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666
vent,"['attic', 'basement', 'living room', 'bedroom', '']",1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
vermouth,"['kitchen', 'dining room', 'bar', 'pantry', '']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
video,"['living room', 'bedroom', 'home office', 'family room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
video game,"['living room', 'bedroom', 'home office', 'playroom']",1.0,1.0,1.0,0.75,0.058823529411764705,0.17647058823529413,0.23529411764705882
vinyl tape,"['garage', 'workshop', 'storage closet', 'toolbox', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
viola,"['music room', 'living room', 'bedroom', 'closet', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
violin,"['music room', 'living room', 'bedroom', 'closet', '']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
virtual reality viewer,"['living room', 'bedroom', 'home office', 'playroom']",1.0,1.0,1.0,0.75,0.058823529411764705,0.17647058823529413,0.23529411764705882
vodka,"['kitchen', 'liquor cabinet', 'dining room', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
voltmeter,"['workshop', 'garage', 'basement', 'storage closet', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume,"['living room', 'home office', 'bedroom', 'kitchen', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
waffle,"['kitchen', 'dining room', 'pantry', 'refrigerator', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wagon,"['garage', 'backyard', 'living room', 'toy room']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
wallet,"['entryway', 'dresser', 'nightstand', 'closet', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wardrobe,"['bedroom', 'closet', 'hallway', 'storage room']",1.0,1.0,1.0,1.0,0.2,0.4,0.4
washcloth,"['bathroom', 'laundry room', 'kitchen', 'bedroom']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
washer,"['laundry room', 'basement', 'garage', 'utility room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
waste basket,"['kitchen', 'bathroom', 'bedroom', 'office/study']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
wastebasket,"['kitchen', 'bathroom', 'bedroom', 'office/study']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
watch,"['nightstand', 'dresser', 'closet', 'bathroom counter', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
water bottle,"['kitchen', 'refrigerator', 'dining table', 'bedroom night']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
wateringcan,"['garden', 'shed', 'greenhouse', 'kitchen', 'balcony']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
weight,"['basement', 'garage', 'home gym', 'bedroom', '']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
weight loss guide,"['bookshelf', 'nightstand', 'home office', 'kitchen']",0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.058823529411764705,0.11764705882352941
whale whistle,"['beach house', ""child's bedroom"", 'toy box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wheelchair,"['garage', 'bedroom', 'living room', 'hallway', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
whisk,"['kitchen', 'pantry', 'dining room', 'cupboard', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
whiskey,"['bar', 'liquor cabinet', 'dining room', 'living room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
whisky,"['kitchen', 'dining room', 'living room', 'bar']",0.25,0.0,0.0,0.0,0.0,0.0,0.0
window,"['living room', 'bedroom', 'kitchen', 'bathroom', 'hallway']",1.0,1.0,1.0,1.0,0.25,0.75,1.0
windshield,"['garage', 'driveway', 'street', 'parking lot']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine,"['kitchen', 'dining room', 'pantry', 'cellar', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine glass,"['dining room', 'kitchen', 'living room', 'cupboard']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
